V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Turnover Size Band_codelist,Turnover Size Band
10.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
610.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
535.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
175.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
85.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
20.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
10.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
25.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
30.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
880.0,Year,2017,E12000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
450.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
90.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
35.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
20.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
5.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
20.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
25.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
645.0,Year,2017,E12000005,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
885.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
205.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
80.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
35.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
15.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
20.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
40.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
1280.0,Year,2017,E12000006,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
5.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
5.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
5.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
5.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
5.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
25.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
45.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
95.0,Year,2017,E12000007,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
685.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
225.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
115.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
45.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
25.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
30.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
55.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
1180.0,Year,2017,E12000008,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
850.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
155.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
70.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
30.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
20.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
25.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
30.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
1180.0,Year,2017,E12000009,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
285.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
65.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
50.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
10.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
5.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
15.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
15.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
445.0,Year,2017,W92000004,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
0.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
10.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
5.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
5.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
0.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
10.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
20.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
50.0,Year,2017,S92000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
0.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
0.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
0.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
5.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
5.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
10.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
20.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
40.0,Year,2017,N92000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
8910.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,0-49
11505.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,50-99
10635.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,100-249
5675.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,250-499
3860.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,500-999
5030.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,1000-4999
2685.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,5000+
48300.0,Year,2017,K02000001,,,Enterprise,85,85 : Education,,Total
8815.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,0-49
11380.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,50-99
10455.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,100-249
5605.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,250-499
3800.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,500-999
4960.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,1000-4999
2640.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,5000+
47655.0,Year,2017,K03000001,,,Enterprise,85,85 : Education,,Total
8555.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,0-49
10910.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,50-99
9910.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,100-249
5355.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,250-499
3605.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,500-999
4820.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,1000-4999
2550.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,5000+
45705.0,Year,2017,K04000001,,,Enterprise,85,85 : Education,,Total
8155.0,Year,2017,E92000001,,,Enterprise,85,85 : Education,,0-49
10570.0,Year,2017,E92000001,,,Enterprise,85,85 : Education,,50-99
9555.0,Year,2017,E92000001,,,Enterprise,85,85 : Education,,100-249
